timestamp,free_phys_mb,commit_used_mb,commit_limit_mb,pagefile_used_mb
14:30:23.711,5330.8,31534.3,43339.2,3344
14:30:24.277,5397.5,31456.2,43339.2,3343
14:30:24.856,5322.9,31450.7,43339.2,3342
14:30:25.424,5294.5,31468.7,43339.2,3341
14:30:25.991,5246.4,31514.2,43339.2,3340
14:30:26.572,5186.9,31560.2,43339.2,3339
14:30:27.149,5173.9,31596.7,43339.2,3339
14:30:27.727,5076.6,31634.5,43339.2,3339
14:30:28.289,4952.4,31664.3,43339.2,3338
14:30:28.867,4990.9,31653.7,43339.2,3338
14:30:29.436,5084.2,31560.9,43339.2,3337
14:30:30.018,5100.3,31555.3,43339.2,3337
14:30:30.629,5100.6,31544.6,43339.2,3337
14:30:31.184,5117,31551.6,43339.2,3337
14:30:31.777,5113.5,31544.5,43339.2,3337
14:30:32.324,5117.3,31551.7,43339.2,3337
14:30:32.875,5199.2,31547.9,43339.2,3337
14:30:33.434,5283.9,31554.4,43339.2,3337
14:30:34.025,5298.7,31549.2,43339.2,3337
14:30:34.585,5327.9,31550.4,43339.2,3336
14:30:35.151,5325.1,31554,43339.2,3335
14:30:35.736,5350.9,31535.5,43339.2,3335
14:30:36.321,5350.8,31549.8,43339.2,3335
14:30:36.870,5345,31545.9,43339.2,3335
14:30:37.427,5348.7,31545.8,43339.2,3335
14:30:37.989,5344.3,31545.4,43339.2,3335
14:30:38.588,5346.9,31549.4,43339.2,3334
14:30:39.148,5350.8,31541.2,43339.2,3334
14:30:39.736,5347.5,31542.4,43339.2,3334
14:30:40.288,5350.9,31540.9,43339.2,3334
14:30:40.868,5348.6,31544,43339.2,3334
14:30:41.456,5353.2,31540.5,43339.2,3334
14:30:42.057,5352.7,31538.3,43339.2,3334
14:30:42.632,5347.1,31547.7,43339.2,3334
14:30:43.188,5349.9,31540.9,43339.2,3334
14:30:43.750,5344.1,31545.7,43339.2,3334
14:30:44.326,5352.9,31545.6,43339.2,3334
14:30:44.916,5337.7,31550.2,43339.2,3334
14:30:45.518,5343.8,31546.1,43339.2,3334
14:30:46.081,5338.2,31551.5,43339.2,3334
14:30:46.676,5345.6,31545.8,43339.2,3334
14:30:47.277,5319.2,31564.3,43339.2,3333
14:30:47.830,5338.9,31543.6,43339.2,3333
14:30:48.373,5338.3,31553.9,43339.2,3333
14:30:48.965,5319,31571,43339.2,3332
14:30:49.536,5321.5,31561.1,43339.2,3332
14:30:50.126,5318.4,31560.7,43339.2,3332
14:30:50.696,5329.1,31551.6,43339.2,3332
14:30:51.247,5327.4,31549,43339.2,3332
14:30:51.804,5328.6,31546.9,43339.2,3332
14:30:52.373,5334,31554.5,43339.2,3332
14:30:52.925,5327.3,31551.7,43339.2,3332
14:30:53.468,5330.3,31554.8,43339.2,3332
14:30:54.049,5330.6,31552.2,43339.2,3332
14:30:54.632,5336.1,31548.8,43339.2,3332
14:30:55.184,5334.2,31549.8,43339.2,3332
14:30:55.735,5343,31544.4,43339.2,3331
14:30:56.289,5330,31546.4,43339.2,3331
14:30:56.846,5331.5,31542.1,43339.2,3331
14:30:57.398,5332.9,31545.1,43339.2,3331
